id,version,activity_id,cf_standard_name,variable,variable_units,data_node,experiment_id,frequency,index_node,institution_id,member_id,mip_era,file_name,file_url,nominal_resolution,file_start_date,file_end_date,number_of_aggregations,number_of_files,pid,project,source_id,source_type,sub_experiment_id,url,xlink,realm,replica,latest,geo,geo_units,grid,mod_time,checksum,checksum_type,grid_label,data_specs_version,tracking_id,citation_url,further_info_url,retracted
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu",20190401,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf-data.ucar.edu,historical,day,esgf-node.llnl.gov,NCAR,r1i1p1f1,CMIP6,pr_day_CESM2_historical_r1i1p1f1_gn_20100101-20150101.nc,http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_20100101-20150101.nc,100 km,2010-01-01,2015-01-01,2,17,hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3,CMIP6,CESM2,AOGCM|BGC,none,"http://esgf-data.ucar.edu/thredds/catalog/esgcet/34/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.xml#CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/xml+thredds|THREDDS"|"http://esgf-data.ucar.edu/las/getUI.do?catid=BF18CAACA8E53A7498555DDFE0B8C355_ns_CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -1.25, 90.0, -90.0)"|"ENVELOPE(0.0, 180.0, 90.0, -90.0)",degrees_east,native 0.9x1.25 finite volume grid (192x288 latxlon),2019-03-13 09:01:38,a8c03667d3bdf11345ece997ebcf67cbc82e6eb483a7f6a37328e42e20d1b1bb,SHA256,gn,01.00.29,hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json,https://furtherinfo.es-doc.org/CMIP6.NCAR.CESM2.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu",20190401,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf-data.ucar.edu,historical,day,esgf-node.llnl.gov,NCAR,r1i1p1f1,CMIP6,pr_day_CESM2_historical_r1i1p1f1_gn_20000101-20091231.nc,http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_20000101-20091231.nc,100 km,2000-01-01,2009-12-31,2,17,hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3,CMIP6,CESM2,AOGCM|BGC,none,"http://esgf-data.ucar.edu/thredds/catalog/esgcet/34/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.xml#CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/xml+thredds|THREDDS"|"http://esgf-data.ucar.edu/las/getUI.do?catid=BF18CAACA8E53A7498555DDFE0B8C355_ns_CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -1.25, 90.0, -90.0)"|"ENVELOPE(0.0, 180.0, 90.0, -90.0)",degrees_east,native 0.9x1.25 finite volume grid (192x288 latxlon),2019-03-13 09:01:55,1286fad0ed86f9555989cb4a8966481bf4472403368131088ee131aae6578529,SHA256,gn,01.00.29,hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json,https://furtherinfo.es-doc.org/CMIP6.NCAR.CESM2.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu",20190401,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf-data.ucar.edu,historical,day,esgf-node.llnl.gov,NCAR,r1i1p1f1,CMIP6,pr_day_CESM2_historical_r1i1p1f1_gn_19900101-19991231.nc,http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19900101-19991231.nc,100 km,1990-01-01,1999-12-31,2,17,hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3,CMIP6,CESM2,AOGCM|BGC,none,"http://esgf-data.ucar.edu/thredds/catalog/esgcet/34/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.xml#CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/xml+thredds|THREDDS"|"http://esgf-data.ucar.edu/las/getUI.do?catid=BF18CAACA8E53A7498555DDFE0B8C355_ns_CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -1.25, 90.0, -90.0)"|"ENVELOPE(0.0, 180.0, 90.0, -90.0)",degrees_east,native 0.9x1.25 finite volume grid (192x288 latxlon),2019-03-13 09:01:55,d77b3ea375e526b11d56f35ad16dc4d11d0a4f5fc1272da0ed56ff0740519e9a,SHA256,gn,01.00.29,hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json,https://furtherinfo.es-doc.org/CMIP6.NCAR.CESM2.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu",20190401,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf-data.ucar.edu,historical,day,esgf-node.llnl.gov,NCAR,r1i1p1f1,CMIP6,pr_day_CESM2_historical_r1i1p1f1_gn_19800101-19891231.nc,http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19800101-19891231.nc,100 km,1980-01-01,1989-12-31,2,17,hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3,CMIP6,CESM2,AOGCM|BGC,none,"http://esgf-data.ucar.edu/thredds/catalog/esgcet/34/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.xml#CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/xml+thredds|THREDDS"|"http://esgf-data.ucar.edu/las/getUI.do?catid=BF18CAACA8E53A7498555DDFE0B8C355_ns_CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -1.25, 90.0, -90.0)"|"ENVELOPE(0.0, 180.0, 90.0, -90.0)",degrees_east,native 0.9x1.25 finite volume grid (192x288 latxlon),2019-03-13 09:01:55,2af9ad84084044f9437100d6d910e42d242d44410f4af031961c1c8d5ab3d623,SHA256,gn,01.00.29,hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json,https://furtherinfo.es-doc.org/CMIP6.NCAR.CESM2.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu",20190401,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf-data.ucar.edu,historical,day,esgf-node.llnl.gov,NCAR,r1i1p1f1,CMIP6,pr_day_CESM2_historical_r1i1p1f1_gn_19700101-19791231.nc,http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19700101-19791231.nc,100 km,1970-01-01,1979-12-31,2,17,hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3,CMIP6,CESM2,AOGCM|BGC,none,"http://esgf-data.ucar.edu/thredds/catalog/esgcet/34/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.xml#CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/xml+thredds|THREDDS"|"http://esgf-data.ucar.edu/las/getUI.do?catid=BF18CAACA8E53A7498555DDFE0B8C355_ns_CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -1.25, 90.0, -90.0)"|"ENVELOPE(0.0, 180.0, 90.0, -90.0)",degrees_east,native 0.9x1.25 finite volume grid (192x288 latxlon),2019-03-13 09:01:56,8fcc42815aaa128973daf3c0aaf8aea9007c878dc8fce010e3b12030cc36e036,SHA256,gn,01.00.29,hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json,https://furtherinfo.es-doc.org/CMIP6.NCAR.CESM2.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu",20190401,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf-data.ucar.edu,historical,day,esgf-node.llnl.gov,NCAR,r1i1p1f1,CMIP6,pr_day_CESM2_historical_r1i1p1f1_gn_19600101-19691231.nc,http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19600101-19691231.nc,100 km,1960-01-01,1969-12-31,2,17,hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3,CMIP6,CESM2,AOGCM|BGC,none,"http://esgf-data.ucar.edu/thredds/catalog/esgcet/34/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.xml#CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/xml+thredds|THREDDS"|"http://esgf-data.ucar.edu/las/getUI.do?catid=BF18CAACA8E53A7498555DDFE0B8C355_ns_CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -1.25, 90.0, -90.0)"|"ENVELOPE(0.0, 180.0, 90.0, -90.0)",degrees_east,native 0.9x1.25 finite volume grid (192x288 latxlon),2019-03-13 09:01:55,612386679265e6a4d6787f6b5538beaaab5e794220e3175a70e6fd235de687b9,SHA256,gn,01.00.29,hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json,https://furtherinfo.es-doc.org/CMIP6.NCAR.CESM2.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu",20190401,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf-data.ucar.edu,historical,day,esgf-node.llnl.gov,NCAR,r1i1p1f1,CMIP6,pr_day_CESM2_historical_r1i1p1f1_gn_19500101-19591231.nc,http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19500101-19591231.nc,100 km,1950-01-01,1959-12-31,2,17,hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3,CMIP6,CESM2,AOGCM|BGC,none,"http://esgf-data.ucar.edu/thredds/catalog/esgcet/34/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.xml#CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/xml+thredds|THREDDS"|"http://esgf-data.ucar.edu/las/getUI.do?catid=BF18CAACA8E53A7498555DDFE0B8C355_ns_CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -1.25, 90.0, -90.0)"|"ENVELOPE(0.0, 180.0, 90.0, -90.0)",degrees_east,native 0.9x1.25 finite volume grid (192x288 latxlon),2019-03-13 09:01:55,6ffb2b5fe0de479e3415fce325ec22cbb4edcb0a62c66bda01f5eac2ed3747aa,SHA256,gn,01.00.29,hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json,https://furtherinfo.es-doc.org/CMIP6.NCAR.CESM2.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu",20190401,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf-data.ucar.edu,historical,day,esgf-node.llnl.gov,NCAR,r1i1p1f1,CMIP6,pr_day_CESM2_historical_r1i1p1f1_gn_19400101-19491231.nc,http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19400101-19491231.nc,100 km,1940-01-01,1949-12-31,2,17,hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3,CMIP6,CESM2,AOGCM|BGC,none,"http://esgf-data.ucar.edu/thredds/catalog/esgcet/34/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.xml#CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/xml+thredds|THREDDS"|"http://esgf-data.ucar.edu/las/getUI.do?catid=BF18CAACA8E53A7498555DDFE0B8C355_ns_CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -1.25, 90.0, -90.0)"|"ENVELOPE(0.0, 180.0, 90.0, -90.0)",degrees_east,native 0.9x1.25 finite volume grid (192x288 latxlon),2019-03-13 09:01:55,fce6d860a9e01b259b9534150392681c0766c6e904814737ad9ea657e36addba,SHA256,gn,01.00.29,hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json,https://furtherinfo.es-doc.org/CMIP6.NCAR.CESM2.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu",20190401,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf-data.ucar.edu,historical,day,esgf-node.llnl.gov,NCAR,r1i1p1f1,CMIP6,pr_day_CESM2_historical_r1i1p1f1_gn_19300101-19391231.nc,http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19300101-19391231.nc,100 km,1930-01-01,1939-12-31,2,17,hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3,CMIP6,CESM2,AOGCM|BGC,none,"http://esgf-data.ucar.edu/thredds/catalog/esgcet/34/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.xml#CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/xml+thredds|THREDDS"|"http://esgf-data.ucar.edu/las/getUI.do?catid=BF18CAACA8E53A7498555DDFE0B8C355_ns_CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -1.25, 90.0, -90.0)"|"ENVELOPE(0.0, 180.0, 90.0, -90.0)",degrees_east,native 0.9x1.25 finite volume grid (192x288 latxlon),2019-03-13 09:01:55,ff2a7e35e4a684289382e47492d4934288aa6358d41b9c4c607d72eeb4db7588,SHA256,gn,01.00.29,hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json,https://furtherinfo.es-doc.org/CMIP6.NCAR.CESM2.historical.none.r1i1p1f1,FALSE
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu",20190401,CMIP,precipitation_flux,pr,kg m-2 s-1,esgf-data.ucar.edu,historical,day,esgf-node.llnl.gov,NCAR,r1i1p1f1,CMIP6,pr_day_CESM2_historical_r1i1p1f1_gn_19200101-19291231.nc,http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19200101-19291231.nc,100 km,1920-01-01,1929-12-31,2,17,hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3,CMIP6,CESM2,AOGCM|BGC,none,"http://esgf-data.ucar.edu/thredds/catalog/esgcet/34/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.xml#CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/xml+thredds|THREDDS"|"http://esgf-data.ucar.edu/las/getUI.do?catid=BF18CAACA8E53A7498555DDFE0B8C355_ns_CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|application/las|LAS","http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json|Citation|citation"|"http://hdl.handle.net/hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3|PID|pid",atmos,FALSE,TRUE,"ENVELOPE(-180.0, -1.25, 90.0, -90.0)"|"ENVELOPE(0.0, 180.0, 90.0, -90.0)",degrees_east,native 0.9x1.25 finite volume grid (192x288 latxlon),2019-03-13 09:01:56,b31e0fb7f032325008fd4f05a4e6a0a0299b98a5d3c9700b5609748c1fa67312,SHA256,gn,01.00.29,hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999,http://cera-www.dkrz.de/WDCC/meta/CMIP6/CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.json,https://furtherinfo.es-doc.org/CMIP6.NCAR.CESM2.historical.none.r1i1p1f1,FALSE
